track_id,track_name,primary_artist_name,album_release_year,track_popularity,popularity_bin,n_ratings_track,p_empirical,p_artist,n_artist,p_year,n_year,p_popularity,n_popularity,p_artist_genre,n_artist_genre,p_mood_timbre,n_mood_timbre,p_dance_party,n_dance_party,p_instrumental_electronic,n_instrumental_electronic,n_feature_support,p_feature_weighted,p_final,p_global,method
76FZM38RC8XaAjJ77CVTNe,Into You,Ariana Grande,2016,83,High,13,0.7333333333333333,0.4632352941176471,134,0.3399532710280374,854,0.35250295266648496,11005,0.4632352941176471,134,0.3523118074130684,2615,0.3248459958932238,4868,0.29694621695533274,4386,23996,0.3069966174219694,0.7333333333333333,0.3328613077884215,empirical
4lLtanYk6tkMvooU0tWzG8,Grenade,Bruno Mars,2010,80,High,8,0.9,0.46017699115044247,111,0.508833922261484,281,0.35250295266648496,11005,0.47,98,0.3506040268456376,3723,0.3248459958932238,4868,0.29694621695533274,4386,24472,0.3395079025322926,0.3396896603550566,0.3328613077884215,mixed
0cqRj7pUJDkTCEsJkx8snD,Shake It Off,Taylor Swift,2014,81,High,10,0.5833333333333334,0.4833948339483395,269,0.5425709515859767,597,0.35250295266648496,11005,0.4828897338403042,261,0.3523118074130684,2615,0.3105590062111801,3862,0.35392938496583143,3510,22119,0.3395079025322926,0.5833333333333334,0.3328613077884215,empirical
6PGoSes0D9eUDeeAafB2As,LOVE. FEAT. ZACARI.,Kendrick Lamar,2017,83,High,16,0.5,0.18181818181818182,86,0.3100401606425703,1243,0.35250295266648496,11005,0.18181818181818182,86,0.3506040268456376,3723,0.3248459958932238,4868,0.35257548845470693,3376,24387,0.3395079025322926,0.5,0.3328613077884215,empirical
5JVbvCHX10U2pLa5DEqGav,Safe and Sound,Capital Cities,2013,84,High,17,0.631578947368421,0.631578947368421,17,0.5323886639676113,492,0.35250295266648496,11005,0.631578947368421,17,0.3523118074130684,2615,0.3105590062111801,3862,0.35392938496583143,3510,21518,0.3395079025322926,0.631578947368421,0.3328613077884215,empirical
0Cy7wt6IlRfBPHXXjmZbcP,Love Me Like You Do,Ellie Goulding,2018,75,High,13,0.2,0.3076923076923077,24,0.231369150779896,1152,0.35250295266648496,11005,0.3076923076923077,24,0.3523118074130684,2615,0.39124579124579123,2968,0.35257548845470693,3376,21164,0.3395079025322926,0.2,0.3328613077884215,empirical
78QR3Wp35dqAhFEc2qAGjE,Drip Too Hard (Lil Baby & Gunna),Lil Baby,2018,79,High,5,0.14285714285714285,0.09090909090909091,20,0.231369150779896,1152,0.35250295266648496,11005,0.09090909090909091,20,0.3057779701363341,4619,0.3105590062111801,3862,0.29694621695533274,4386,25064,0.32172210483642133,0.32168866135280605,0.3328613077884215,mixed
5fwSHlTEWpluwOM0Sxnh5k,Pepas,Farruko,2021,77,High,3,0.2,,0,0.1435114503816794,653,0.35250295266648496,11005,,0,0.3506040268456376,3723,0.3105590062111801,3862,0.35392938496583143,3510,22753,0.3392934305930446,0.33927365987276165,0.3328613077884215,mixed
3pXF1nA74528Edde4of9CC,Don't,Bryson Tiller,2015,84,High,7,0.1111111111111111,0.56,23,0.39804469273743015,714,0.35250295266648496,11005,0.56,23,0.3057779701363341,4619,0.3105590062111801,3862,0.29694621695533274,4386,24632,0.3289793198469375,0.3289182280867556,0.3328613077884215,mixed
26nr9XnFCYWxBTIP7HyWXg,Toxic,Britney Spears,2004,52,Medium,9,0.5454545454545454,0.4782608695652174,44,0.5189873417721519,156,0.12817551963048499,864,0.4782608695652174,44,0.3057779701363341,4619,0.39124579124579123,2968,0.35392938496583143,3510,12205,0.33180862159530666,0.33196638910579673,0.3328613077884215,mixed
2bJvI42r8EF3wxjOuDav4r,Time of Our Lives,Pitbull,2014,84,High,9,0.18181818181818182,0.2727272727272727,20,0.5425709515859767,597,0.35250295266648496,11005,0.2727272727272727,20,0.3419047619047619,1048,0.3248459958932238,4868,0.29694621695533274,4386,21944,0.3397821599629996,0.3397158448416801,0.3328613077884215,mixed
2PpruBYCo4H7WOBJ7Q2EwM,Hey Ya!,Outkast,2003,82,High,5,0.2857142857142857,0.2222222222222222,7,0.4146341463414634,121,0.35250295266648496,11005,0.2222222222222222,7,0.3419047619047619,1048,0.3105590062111801,3862,0.35257548845470693,3376,19426,0.34389718405378134,0.34387937903922094,0.3328613077884215,mixed
2rbDhOo9Fh61Bbu23T2qCk,Always Remember Us This Way,Lady Gaga,2018,84,High,10,0.5833333333333334,0.45454545454545453,97,0.231369150779896,1152,0.35250295266648496,11005,0.45454545454545453,97,0.3506040268456376,3723,0.3248459958932238,4868,0.35257548845470693,3376,24318,0.34389718405378134,0.5833333333333334,0.3328613077884215,empirical
4cluDES4hQEUhmXj6TXkSo,What Makes You Beautiful,One Direction,2012,84,High,12,0.7857142857142857,0.6421052631578947,93,0.5325443786982249,505,0.35250295266648496,11005,0.6626506024096386,81,0.3523118074130684,2615,0.3248459958932238,4868,0.35257548845470693,3376,22543,0.34389718405378134,0.7857142857142857,0.3328613077884215,empirical
44ONERBHALxftQNWq6dmyd,Side To Side,Ariana Grande,2016,81,High,7,0.2222222222222222,0.4632352941176471,134,0.3399532710280374,854,0.35250295266648496,11005,0.4632352941176471,134,0.3523118074130684,2615,0.3105590062111801,3862,0.35392938496583143,3510,22114,0.3462378494924883,0.3461955956919003,0.3328613077884215,mixed
1Pagc4EPJD1mI9CCpsQdRH,"Young, Wild & Free (feta. Bruno Mars)",Snoop Dogg,2024,1,Low,0,,0.08333333333333333,10,0.14583333333333334,46,0.057971014492753624,136,0.08333333333333333,10,0.3057779701363341,4619,0.3248459958932238,4868,0.35257548845470693,3376,13065,0.32149207054786244,0.32149641924631733,0.3328613077884215,feature_agg
6nek1Nin9q48AVZcWs9e9D,Paradise,Coldplay,2011,84,High,9,0.6363636363636364,0.3829787234042553,92,0.5172413793103449,288,0.35250295266648496,11005,0.3829787234042553,92,0.3057779701363341,4619,0.39124579124579123,2968,0.35392938496583143,3510,22574,0.3506078937569722,0.35071781269250196,0.3328613077884215,mixed
71wFwRo8xGc4lrcyKwsvba,Callaita,Bad Bunny,2022,78,High,4,0.16666666666666666,0.14619883040935672,169,0.16326530612244897,194,0.35250295266648496,11005,0.1497005988023952,165,0.3506040268456376,3723,0.3248459958932238,4868,0.35257548845470693,3376,23500,0.3420119496378386,0.34198017156199617,0.3328613077884215,mixed
03aENfSuuy3VS0sbgH7u1D,Mi Gente,J Balvin,2017,66,High,10,0.4166666666666667,0.265625,62,0.3100401606425703,1243,0.35250295266648496,11005,0.265625,62,0.3523118074130684,2615,0.3105590062111801,3862,0.29694621695533274,4386,23235,0.3420119496378386,0.4166666666666667,0.3328613077884215,empirical
6dGnYIeXmHdcikdzNNDMm2,Here Comes The Sun - Remastered 2009,The Beatles,1969,83,High,7,0.1111111111111111,0.3235294117647059,32,0.05,38,0.35250295266648496,11005,0.3548387096774194,29,0.3419047619047619,1048,0.39124579124579123,2968,0.35392938496583143,3510,18630,0.3576848821325278,0.35758564729725256,0.3328613077884215,mixed
4RVwu0g32PAqgUiJoXsdF8,Happier Than Ever,Billie Eilish,2021,84,High,5,0.14285714285714285,0.3815789473684211,150,0.1435114503816794,653,0.35250295266648496,11005,0.3815789473684211,150,0.3057779701363341,4619,0.39124579124579123,2968,0.29694621695533274,4386,23931,0.3327702684475588,0.332730628033607,0.3328613077884215,mixed
09IStsImFySgyp0pIQdqAc,The Middle,Zedd,2018,78,High,11,0.38461538461538464,0.45454545454545453,31,0.231369150779896,1152,0.35250295266648496,11005,0.45454545454545453,31,0.3523118074130684,2615,0.3248459958932238,4868,0.3578231292517007,733,20435,0.3327702684475588,0.38461538461538464,0.3328613077884215,empirical
2P4OICZRVAQcYAV2JReRfj,Waiting For Love,Avicii,2015,81,High,13,0.6666666666666666,0.6666666666666666,31,0.39804469273743015,714,0.35250295266648496,11005,0.6666666666666666,31,0.3506040268456376,3723,0.3248459958932238,4868,0.29694621695533274,4386,24758,0.3327702684475588,0.6666666666666666,0.3328613077884215,empirical
2gam98EZKrF9XuOkU13ApN,Promiscuous,Nelly Furtado,2006,86,High,10,0.5,0.41935483870967744,29,0.5741935483870968,153,0.35250295266648496,11005,0.41935483870967744,29,0.3057779701363341,4619,0.39124579124579123,2968,0.29694621695533274,4386,23189,0.3327702684475588,0.5,0.3328613077884215,empirical
0SiywuOBRcynK0uKGWdCnn,Bad Romance,Lady Gaga,2009,85,High,8,0.1,0.45454545454545453,97,0.4827586206896552,259,0.35250295266648496,11005,0.45454545454545453,97,0.3419047619047619,1048,0.3105590062111801,3862,0.29694621695533274,4386,20754,0.3350009736202483,0.33490993861046825,0.3328613077884215,mixed
0COqiPhxzoWICwFCS4eZcp,Bring Me To Life,Evanescence,2003,87,High,10,0.6666666666666666,0.6666666666666666,10,0.4146341463414634,121,0.35250295266648496,11005,0.6666666666666666,10,0.3419047619047619,1048,0.3105590062111801,3862,0.35392938496583143,3510,19566,0.3350009736202483,0.6666666666666666,0.3328613077884215,empirical
0E9ZjEAyAwOXZ7wJC0PD33,In My Mind,Dynoro,2018,78,High,8,0.1,0.1,8,0.231369150779896,1152,0.35250295266648496,11005,0.1,8,0.3057779701363341,4619,0.3105590062111801,3862,0.29694621695533274,4386,25040,0.32194912212256904,0.32188043195898286,0.3328613077884215,mixed
7D0RhFcb3CrfPuTJ0obrod,Sparks,Coldplay,2000,91,High,7,0.5555555555555556,0.3829787234042553,92,0.27049180327868855,120,0.35250295266648496,11005,0.3829787234042553,92,0.3057779701363341,4619,0.39124579124579123,2968,0.35392938496583143,3510,22406,0.34803718799578126,0.348098595184536,0.3328613077884215,mixed
42ydLwx4i5V49RXHOozJZq,Scars To Your Beautiful,Alessia Cara,2016,70,High,9,0.36363636363636365,0.3333333333333333,37,0.3399532710280374,854,0.35250295266648496,11005,0.3333333333333333,37,0.3419047619047619,1048,0.3248459958932238,4868,0.29694621695533274,4386,22235,0.3344435892281639,0.33445504145783783,0.3328613077884215,mixed
7k4t7uLgtOxPwTpFmtJNTY,Tusa,KAROL G,2019,73,High,7,0.1111111111111111,0.16666666666666666,16,0.2433668801463861,1091,0.35250295266648496,11005,0.16666666666666666,16,0.3523118074130684,2615,0.3248459958932238,4868,0.3578231292517007,733,20344,0.33990658435070786,0.33982618378604096,0.3328613077884215,mixed
2beS6dD5rovBxSA1zYoSHR,No Me Conoce - Remix,JHAYCO,2019,82,High,8,0.5,0.4166666666666667,10,0.2433668801463861,1091,0.35250295266648496,11005,0.4166666666666667,10,0.3506040268456376,3723,0.3105590062111801,3862,0.29694621695533274,4386,24087,0.3304773797980221,0.33053414274722,0.3328613077884215,mixed
60nZcImufyMA1MKQY3dcCH,"Happy - From ""Despicable Me 2""",Pharrell Williams,2014,80,High,16,0.6666666666666666,0.6666666666666666,16,0.5425709515859767,597,0.35250295266648496,11005,0.6666666666666666,16,0.3057779701363341,4619,0.3248459958932238,4868,0.35392938496583143,3510,24631,0.3304773797980221,0.6666666666666666,0.3328613077884215,empirical
35mvY5S1H3J2QZyna3TFe0,positions,Ariana Grande,2020,79,High,4,0.16666666666666666,0.4632352941176471,134,0.17761557177615572,820,0.35250295266648496,11005,0.4632352941176471,134,0.3523118074130684,2615,0.3248459958932238,4868,0.35392938496583143,3510,23086,0.34193920568238956,0.34190688634890326,0.3328613077884215,mixed
7floNISpH8VF4z4459Qo18,Look At Me!,XXXTENTACION,2017,77,High,10,0.08333333333333333,0.046875,62,0.3100401606425703,1243,0.35250295266648496,11005,0.044444444444444446,43,0.3057779701363341,4619,0.3105590062111801,3862,0.29694621695533274,4386,25220,0.34193920568238956,0.08333333333333333,0.3328613077884215,empirical
23L5CiUhw2jV1OIMwthR3S,In the Name of Love,Martin Garrix,2016,79,High,14,0.625,0.3939393939393939,31,0.3399532710280374,854,0.35250295266648496,11005,0.3939393939393939,31,0.3506040268456376,3723,0.3105590062111801,3862,0.3578231292517007,733,20239,0.34193920568238956,0.625,0.3328613077884215,empirical
1htQDV8JxSuXG2QsNj5ttr,Last Friday Night (T.G.I.F.),Katy Perry,2010,79,High,10,0.75,0.4915254237288136,116,0.508833922261484,281,0.35250295266648496,11005,0.4915254237288136,116,0.3506040268456376,3723,0.3248459958932238,4868,0.29694621695533274,4386,24495,0.34193920568238956,0.75,0.3328613077884215,empirical
54ipXppHLA8U4yqpOFTUhr,Bones,Imagine Dragons,2022,81,High,10,0.4166666666666667,0.4691358024691358,79,0.16326530612244897,194,0.35250295266648496,11005,0.4722222222222222,70,0.3057779701363341,4619,0.3105590062111801,3862,0.29694621695533274,4386,24215,0.34193920568238956,0.4166666666666667,0.3328613077884215,empirical
21NCGGNi8fWoHT1rWYFTbr,Let You Down,NF,2019,30,Low,4,0.3333333333333333,0.3,8,0.2433668801463861,1091,0.057971014492753624,136,0.3,8,0.3057779701363341,4619,0.18122977346278318,307,0.29694621695533274,4386,10555,0.28884404050367374,0.2888817126130569,0.3328613077884215,mixed
6zeeWid2sgw4lap2jV61PZ,Better,Khalid,2018,70,High,14,0.375,0.3142857142857143,68,0.231369150779896,1152,0.35250295266648496,11005,0.3142857142857143,68,0.3057779701363341,4619,0.3105590062111801,3862,0.35392938496583143,3510,24284,0.28884404050367374,0.375,0.3328613077884215,empirical
3hUxzQpSfdDqwM3ZTFQY0K,august,Taylor Swift,2020,88,High,11,0.5384615384615384,0.4833948339483395,269,0.17761557177615572,820,0.35250295266648496,11005,0.4828897338403042,261,0.3506040268456376,3723,0.39124579124579123,2968,0.35257548845470693,3376,22422,0.28884404050367374,0.5384615384615384,0.3328613077884215,empirical
5hnyJvgoWiQUYZttV4wXy6,Chasing Cars,Snow Patrol,2006,83,High,14,0.75,0.75,14,0.5741935483870968,153,0.35250295266648496,11005,0.75,14,0.3057779701363341,4619,0.39124579124579123,2968,0.35392938496583143,3510,22283,0.28884404050367374,0.75,0.3328613077884215,empirical
1GXABqvCDvQ58wPbkNhhzh,Psycho,Post Malone,2018,55,Medium,11,0.07692307692307693,0.22429906542056074,105,0.231369150779896,1152,0.12817551963048499,864,0.17894736842105263,93,0.3057779701363341,4619,0.3248459958932238,4868,0.29694621695533274,4386,16087,0.28884404050367374,0.07692307692307693,0.3328613077884215,empirical
0F7FA14euOIX8KcbEturGH,Old Town Road,Lil Nas X,2019,73,High,8,0.4,0.16666666666666666,28,0.2433668801463861,1091,0.35250295266648496,11005,0.16666666666666666,28,0.3057779701363341,4619,0.3105590062111801,3862,0.29694621695533274,4386,25019,0.32248748067894867,0.3225143229450714,0.3328613077884215,mixed
0qOnSQQF0yzuPWsXrQ9paz,Stereo Hearts (feat. Adam Levine),Gym Class Heroes,2011,82,High,10,0.4166666666666667,0.4166666666666667,10,0.5172413793103449,288,0.35250295266648496,11005,0.4166666666666667,10,0.3523118074130684,2615,0.3105590062111801,3862,0.35257548845470693,3376,21166,0.32248748067894867,0.4166666666666667,0.3328613077884215,empirical
6FE2iI43OZnszFLuLtvvmg,Classic,MKTO,2012,79,High,15,0.5294117647058824,0.5294117647058824,15,0.5325443786982249,505,0.35250295266648496,11005,0.5294117647058824,15,0.3523118074130684,2615,0.3105590062111801,3862,0.29694621695533274,4386,22403,0.32248748067894867,0.5294117647058824,0.3328613077884215,empirical
4tCtwWceOPWzenK2HAIJSb,Work from Home (feat. Ty Dolla $ign),Fifth Harmony,2016,80,High,11,0.15384615384615385,0.13636363636363635,20,0.3399532710280374,854,0.35250295266648496,11005,0.13636363636363635,20,0.3506040268456376,3723,0.3248459958932238,4868,0.29694621695533274,4386,24876,0.32248748067894867,0.15384615384615385,0.3328613077884215,empirical
3uUuGVFu1V7jTQL60S1r8z,Where Are You Now,Lost Frequencies,2021,77,High,6,0.25,0.25,6,0.1435114503816794,653,0.35250295266648496,11005,0.25,6,0.3057779701363341,4619,0.3248459958932238,4868,0.29694621695533274,4386,25543,0.3238519106523706,0.3238363344871556,0.3328613077884215,mixed
7MmG8p0F9N3C4AXdK6o6Eb,Outside (feat. Ellie Goulding),Calvin Harris,2014,85,High,15,0.7058823529411765,0.47368421052631576,93,0.5425709515859767,597,0.35250295266648496,11005,0.47368421052631576,93,0.3057779701363341,4619,0.3105590062111801,3862,0.35392938496583143,3510,23779,0.3238519106523706,0.7058823529411765,0.3328613077884215,empirical
0PDUDa38GO8lMxLCRc4lL1,PILLOWTALK,ZAYN,2016,80,High,4,0.16666666666666666,0.3939393939393939,31,0.3399532710280374,854,0.35250295266648496,11005,0.3939393939393939,31,0.3419047619047619,1048,0.3248459958932238,4868,0.35257548845470693,3376,21213,0.34525893994255286,0.3452223607278019,0.3328613077884215,mixed
72TFWvU3wUYdUuxejTTIzt,Work,Rihanna,2016,79,High,5,0.14285714285714285,0.4461538461538462,128,0.3399532710280374,854,0.35250295266648496,11005,0.4166666666666667,118,0.3506040268456376,3723,0.3105590062111801,3862,0.29694621695533274,4386,24076,0.33572628352910616,0.33568565456106964,0.3328613077884215,mixed
1yoMvmasuxZfqHEipJhRbp,Hawái,Maluma,2020,79,High,12,0.14285714285714285,0.3333333333333333,40,0.17761557177615572,820,0.35250295266648496,11005,0.3333333333333333,40,0.3506040268456376,3723,0.3248459958932238,4868,0.29694621695533274,4386,24882,0.33572628352910616,0.14285714285714285,0.3328613077884215,empirical
0DwClY2t9YAWHBROMIgrXb,Ho Hey,The Lumineers,2012,82,High,10,0.5833333333333334,0.5789473684210527,17,0.5325443786982249,505,0.35250295266648496,11005,0.5833333333333334,10,0.3506040268456376,3723,0.39124579124579123,2968,0.35257548845470693,3376,21604,0.33572628352910616,0.5833333333333334,0.3328613077884215,empirical
3gjHnylel3PTRpjS44ocqr,Zombie - 2025 Remastered,The Cranberries,1994,83,High,6,0.125,0.09090909090909091,9,0.22916666666666666,46,0.35250295266648496,11005,0.09090909090909091,9,0.3057779701363341,4619,0.39124579124579123,2968,0.35392938496583143,3510,22166,0.34771148671114543,0.34764788962313964,0.3328613077884215,mixed
22vgEDb5hykfaTwLuskFGD,Sucker,Jonas Brothers,2019,79,High,6,0.5,0.5,6,0.2433668801463861,1091,0.35250295266648496,11005,0.5,6,0.3057779701363341,4619,0.3105590062111801,3862,0.29694621695533274,4386,24975,0.32292212518455543,0.3229666330748192,0.3328613077884215,mixed
37Tmv4NnfQeb0ZgUC4fOJj,Sultans Of Swing,Dire Straits,1978,83,High,2,0.25,0.2857142857142857,12,0.038461538461538464,24,0.35250295266648496,11005,0.2857142857142857,12,0.3523118074130684,2615,0.3248459958932238,4868,0.3578231292517007,733,19269,0.34521680169200775,0.34520371884768253,0.3328613077884215,mixed
0puf9yIluy9W0vpMEUoAnN,Bang Bang,Jessie J,2014,81,High,12,0.5714285714285714,0.5714285714285714,12,0.5425709515859767,597,0.35250295266648496,11005,0.5714285714285714,12,0.3419047619047619,1048,0.3248459958932238,4868,0.29694621695533274,4386,21928,0.34521680169200775,0.5714285714285714,0.3328613077884215,empirical
3HqcNJdZ2seoGxhn0wVNDK,PROVENZA,KAROL G,2023,81,High,5,0.2857142857142857,0.16666666666666666,16,0.0625,94,0.35250295266648496,11005,0.16666666666666666,16,0.3506040268456376,3723,0.3248459958932238,4868,0.35392938496583143,3510,23232,0.34518760417489297,0.34517215941176116,0.3328613077884215,mixed
6QgjcU0zLnzq5OrUoSZ3OK,Feel It Still,Portugal. The Man,2017,82,High,10,0.3333333333333333,0.3333333333333333,10,0.3100401606425703,1243,0.35250295266648496,11005,0.3333333333333333,10,0.3057779701363341,4619,0.3105590062111801,3862,0.29694621695533274,4386,25135,0.34518760417489297,0.3333333333333333,0.3328613077884215,empirical
0AS63m1wHv9n4VVRizK6Hc,Mercy,Shawn Mendes,2017,81,High,10,0.4166666666666667,0.4594594594594595,72,0.3100401606425703,1243,0.35250295266648496,11005,0.4594594594594595,72,0.3057779701363341,4619,0.3105590062111801,3862,0.35257548845470693,3376,24249,0.34518760417489297,0.4166666666666667,0.3328613077884215,empirical
2ENexcMEMsYk0rVJigVD3i,Only Girl (In The World),Rihanna,2010,85,High,9,0.8181818181818182,0.4461538461538462,128,0.508833922261484,281,0.35250295266648496,11005,0.4166666666666667,118,0.3419047619047619,1048,0.3248459958932238,4868,0.35392938496583143,3510,20958,0.34881574705800983,0.34901334992078115,0.3328613077884215,mixed
1wIyr1y5wiWqo7nqbxHpWt,FRIENDS,Marshmello,2018,77,High,3,0.2,0.2033898305084746,57,0.231369150779896,1152,0.35250295266648496,11005,0.2033898305084746,57,0.3523118074130684,2615,0.3248459958932238,4868,0.35392938496583143,3510,23264,0.34017984421436603,0.3401602028886475,0.3328613077884215,mixed
4pbJqGIASGPr0ZpGpnWkDn,We Will Rock You - Remastered 2011,Queen,1977,77,High,9,0.09090909090909091,0.14705882352941177,66,0.07142857142857142,26,0.35250295266648496,11005,0.09090909090909091,9,0.3523118074130684,2615,0.3105590062111801,3862,0.29694621695533274,4386,21969,0.3329581858112369,0.3328590761344466,0.3328613077884215,mixed
6Qn5zhYkTa37e91HC1D7lb,Whatever It Takes,Imagine Dragons,2017,82,High,4,0.3333333333333333,0.4691358024691358,79,0.3100401606425703,1243,0.35250295266648496,11005,0.4722222222222222,70,0.3523118074130684,2615,0.3105590062111801,3862,0.29694621695533274,4386,23260,0.33352851418879503,0.3335283372838307,0.3328613077884215,mixed
7ycWLEP1GsNjVvcjawXz3z,Praise The Lord (Da Shine) (feat. Skepta),A$AP Rocky,2018,80,High,9,0.09090909090909091,0.043478260869565216,21,0.231369150779896,1152,0.35250295266648496,11005,0.043478260869565216,21,0.3057779701363341,4619,0.3105590062111801,3862,0.29694621695533274,4386,25066,0.32162422224149895,0.32154367640168324,0.3328613077884215,mixed
2JPLbjOn0wPCngEot2STUS,Yonaguni,Bad Bunny,2021,78,High,6,0.125,0.14619883040935672,169,0.1435114503816794,653,0.35250295266648496,11005,0.1497005988023952,165,0.3057779701363341,4619,0.3105590062111801,3862,0.35257548845470693,3376,23849,0.3280836264388389,0.32803356301783965,0.3328613077884215,mixed
6rY5FAWxCdAGllYEOZMbjW,SLOW DANCING IN THE DARK,Joji,2018,84,High,11,0.07692307692307693,0.13043478260869565,21,0.231369150779896,1152,0.35250295266648496,11005,0.13043478260869565,21,0.3506040268456376,3723,0.3248459958932238,4868,0.35392938496583143,3510,24300,0.3280836264388389,0.07692307692307693,0.3328613077884215,empirical
6Qs4SXO9dwPj5GKvVOv8Ki,Dancing With A Stranger (with Normani),Sam Smith,2019,73,High,10,0.08333333333333333,0.39361702127659576,92,0.2433668801463861,1091,0.35250295266648496,11005,0.39361702127659576,92,0.3057779701363341,4619,0.3248459958932238,4868,0.29694621695533274,4386,26153,0.3280836264388389,0.08333333333333333,0.3328613077884215,empirical
2tnVG71enUj33Ic2nFN6kZ,Ride It,Regard,2019,76,High,8,0.5,0.5,8,0.2433668801463861,1091,0.35250295266648496,11005,0.5,8,0.3506040268456376,3723,0.3105590062111801,3862,0.35392938496583143,3510,23207,0.3404033910243957,0.3404567482914539,0.3328613077884215,mixed
4jvjzW7Hm0yK4LvvE0Paz9,Falling Down - Bonus Track,Lil Peep,2018,83,High,5,0.14285714285714285,0.058823529411764705,15,0.231369150779896,1152,0.35250295266648496,11005,0.058823529411764705,15,0.3057779701363341,4619,0.3105590062111801,3862,0.35392938496583143,3510,24178,0.3309470908080937,0.33090860884633866,0.3328613077884215,mixed
5w9c2J52mkdntKOmRLeM2m,Con Calma,Daddy Yankee,2019,79,High,10,0.4166666666666667,0.5121951219512195,39,0.2433668801463861,1091,0.35250295266648496,11005,0.5121951219512195,39,0.3506040268456376,3723,0.3105590062111801,3862,0.29694621695533274,4386,24145,0.3309470908080937,0.4166666666666667,0.3328613077884215,empirical
5fVZC9GiM4e8vu99W0Xf6J,How to Save a Life,The Fray,2005,84,High,10,0.6666666666666666,0.6666666666666666,10,0.47368421052631576,188,0.35250295266648496,11005,0.6666666666666666,10,0.3057779701363341,4619,0.39124579124579123,2968,0.35392938496583143,3510,22310,0.3309470908080937,0.6666666666666666,0.3328613077884215,empirical
73SPjNZV2wVy8imEmckGYw,"Paint It, Black",The Rolling Stones,1989,48,Medium,3,0.2,0.08333333333333333,10,0.09090909090909091,9,0.12817551963048499,864,0.08333333333333333,10,0.3419047619047619,1048,0.39124579124579123,2968,0.35392938496583143,3510,8419,0.3415004112916594,0.34144492466793286,0.3328613077884215,mixed
6h5PAsRni4IRlxWr6uDPTP,More Than You Know,Axwell /\ Ingrosso,2017,79,High,11,0.38461538461538464,0.38461538461538464,11,0.3100401606425703,1243,0.35250295266648496,11005,0.38461538461538464,11,0.3523118074130684,2615,0.3248459958932238,4868,0.35392938496583143,3510,23263,0.3415004112916594,0.38461538461538464,0.3328613077884215,empirical
14AyWf6y7KlWWLfAjdKMKI,Ophelia,The Lumineers,2016,81,High,7,0.5555555555555556,0.5789473684210527,17,0.3399532710280374,854,0.35250295266648496,11005,0.5555555555555556,7,0.3523118074130684,2615,0.3248459958932238,4868,0.35257548845470693,3376,22742,0.34633109165133863,0.34639249182395304,0.3328613077884215,mixed
5Eax0qFko2dh7Rl2lYs3bx,Efecto,Bad Bunny,2022,81,High,4,0.16666666666666666,0.14619883040935672,169,0.16326530612244897,194,0.35250295266648496,11005,0.1497005988023952,165,0.3506040268456376,3723,0.18122977346278318,307,0.29694621695533274,4386,19949,0.3320342952181415,0.33200136258029805,0.3328613077884215,mixed
6O5TrlFWTYvznd9fMC0VvU,When We Were Young,Adele,2015,78,High,13,0.6,0.5958904109589042,144,0.39804469273743015,714,0.35250295266648496,11005,0.5958904109589042,144,0.3506040268456376,3723,0.39124579124579123,2968,0.35257548845470693,3376,22074,0.3320342952181415,0.6,0.3328613077884215,empirical
152lZdxL1OR0ZMW6KquMif,Location,Khalid,2017,77,High,11,0.23076923076923078,0.3142857142857143,68,0.3100401606425703,1243,0.35250295266648496,11005,0.3142857142857143,68,0.3057779701363341,4619,0.3248459958932238,4868,0.29694621695533274,4386,26257,0.3320342952181415,0.23076923076923078,0.3328613077884215,empirical
7Bc0S4rnNF06apWGfK2S3G,I Wanna Dance with Somebody (Who Loves Me),Whitney Houston,2011,40,Medium,5,0.14285714285714285,0.14285714285714285,5,0.5172413793103449,288,0.12817551963048499,864,0.14285714285714285,5,0.3523118074130684,2615,0.3105590062111801,3862,0.29694621695533274,4386,12025,0.30638445472407433,0.3063275258967907,0.3328613077884215,mixed
0ug5NqcwcFR2xrfTkc7k8e,Style,Taylor Swift,2014,83,High,13,0.6666666666666666,0.4833948339483395,269,0.5425709515859767,597,0.35250295266648496,11005,0.4828897338403042,261,0.3506040268456376,3723,0.3105590062111801,3862,0.29694621695533274,4386,24103,0.30638445472407433,0.6666666666666666,0.3328613077884215,empirical
2SiXAy7TuUkycRVbbWDEpo,You Shook Me All Night Long,AC/DC,1980,81,High,4,0.16666666666666666,0.07142857142857142,26,0.03125,30,0.35250295266648496,11005,0.07142857142857142,26,0.3523118074130684,2615,0.3105590062111801,3862,0.35257548845470693,3376,20940,0.3435958180021824,0.34355947657903263,0.3328613077884215,mixed
30rxF3hefnkCW2nXmgmnFN,Freaks,Surf Curse,2022,37,Medium,5,0.2857142857142857,0.2857142857142857,5,0.16326530612244897,194,0.12817551963048499,864,0.2857142857142857,5,0.3419047619047619,1048,0.39124579124579123,2968,0.35392938496583143,3510,8594,0.3382760269017116,0.33824234315763735,0.3328613077884215,mixed
0GONea6G2XdnHWjNZd6zt3,Summer Of '69,Bryan Adams,1984,83,High,5,0.14285714285714285,0.125,14,0.07692307692307693,24,0.35250295266648496,11005,0.125,14,0.3523118074130684,2615,0.3248459958932238,4868,0.35257548845470693,3376,21916,0.34575460419537407,0.34570539980880316,0.3328613077884215,mixed
